"UMean [m/s]:0","UMean [m/s]:1","UMean [m/s]:2","boundaryT [K]","boundaryU [m/s]:0","boundaryU [m/s]:1","boundaryU [m/s]:2","dsmcRhoN [1/m3]","dsmcRhoNMean [1/m3]","dsmcSigmaTcRMax [m3/s]","fD [Pa]:0","fD [Pa]:1","fD [Pa]:2","fDMean [Pa]:0","fDMean [Pa]:1","fDMean [Pa]:2","iDof [1/m3]","iDofMean [1/m3]","internalE [Pa]","internalEMean [Pa]","internalT [kg m2/s2]","linearKE [Pa]","linearKEMean [Pa]","momentum [kg/(m2 s)]:0","momentum [kg/(m2 s)]:1","momentum [kg/(m2 s)]:2","momentumMean [kg/(m2 s)]:0","momentumMean [kg/(m2 s)]:1","momentumMean [kg/(m2 s)]:2","overallT [kg m2/s2]","q [kg/s3]","qMean [kg/s3]","rhoM [kg/m3]","rhoMMean [kg/m3]","rhoN [1/m3]","rhoNMean [1/m3]","translationalT [kg m2/s2]","p [Pa]","Points:0","Points:1","Points:2"
260.19,-2.3193,-0.018621,295,250,0,0,28.5,25.013,3.493e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010529,0.00084557,2.2378e-06,1.8847e-07,-1.1349e-07,1.7254e-06,-1.5048e-08,-1.1021e-10,299.7,0,0,7.5582e-09,6.6335e-09,1.14e+17,1.0005e+17,299.7,0.00041402,0.115,0.02475,0.001
260.04,-2.4635,-0.31398,295,250,0,0,29.75,25.046,3.272e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010337,0.0008471,2.3076e-06,2.479e-07,9.4314e-09,1.7266e-06,-1.5962e-08,-2.0974e-09,300.02,0,0,7.8897e-09,6.6423e-09,1.19e+17,1.0019e+17,300.02,0.00041502,0.115,0.025,0.001
259.92,-2.7018,-0.14954,295,250,0,0,25.5,25.043,3.2616e-16,0,0,0,0,0,0,0,0,0,0,0,0.00084267,0.00084705,1.9871e-06,3.5707e-08,1.5243e-07,1.7257e-06,-1.7534e-08,-1.0058e-09,300.14,0,0,6.7626e-09,6.6415e-09,1.02e+17,1.0017e+17,300.14,0.00041513,0.115,0.02525,0.001
259.98,-2.8287,0.044012,295,250,0,0,23.75,25.019,3.2089e-16,0,0,0,0,0,0,0,0,0,0,0,0.00076571,0.00084617,1.8183e-06,-1.127e-07,2.1296e-08,1.7246e-06,-1.842e-08,2.786e-10,300.05,0,0,6.2985e-09,6.6351e-09,9.5e+16,1.0008e+17,300.05,0.0004146,0.115,0.0255,0.001
259.92,-2.837,0.1254,295,250,0,0,24.75,25.013,3.3449e-16,0,0,0,0,0,0,0,0,0,0,0,0.00069944,0.00084605,1.5796e-06,-2.3699e-07,-7.2625e-09,1.7238e-06,-1.8547e-08,8.1963e-10,300.15,0,0,6.5637e-09,6.6334e-09,9.9e+16,1.0005e+17,300.15,0.00041461,0.115,0.02575,0.001
259.97,-2.6175,0.12062,295,250,0,0,25.5,25.037,3.4958e-16,0,0,0,0,0,0,0,0,0,0,0,0.00078191,0.00084654,1.5401e-06,-2.5531e-07,-6.9907e-08,1.7259e-06,-1.7162e-08,7.9084e-10,299.94,0,0,6.7626e-09,6.6398e-09,1.02e+17,1.0015e+17,299.94,0.00041473,0.115,0.026,0.001
260.34,-2.5611,0.026997,295,250,0,0,23.25,25.043,3.4122e-16,0,0,0,0,0,0,0,0,0,0,0,0.00077012,0.00084684,1.3666e-06,-6.072e-08,1.7394e-07,1.7286e-06,-1.6738e-08,1.7512e-10,299.7,0,0,6.1659e-09,6.6414e-09,9.3e+16,1.0017e+17,299.7,0.0004145,0.115,0.02625,0.001
260.3,-2.912,-0.2435,295,250,0,0,22.75,25.028,3.4878e-16,0,0,0,0,0,0,0,0,0,0,0,0.00070259,0.0008461,1.3175e-06,-1.5026e-07,1.344e-07,1.7272e-06,-1.9026e-08,-1.6149e-09,299.61,0,0,6.0333e-09,6.6375e-09,9.1e+16,1.0011e+17,299.61,0.00041414,0.115,0.0265,0.001
259.87,-3.0473,-0.2819,295,250,0,0,26.25,25.069,3.4492e-16,0,0,0,0,0,0,0,0,0,0,0,0.00084542,0.0008462,1.817e-06,-2.9299e-07,-1.3121e-08,1.7272e-06,-1.9969e-08,-1.8475e-09,299.34,0,0,6.9615e-09,6.6483e-09,1.05e+17,1.0028e+17,299.34,0.00041445,0.115,0.02675,0.001
259.98,-3.0357,0.23737,295,250,0,0,24.25,25.059,3.437e-16,0,0,0,0,0,0,0,0,0,0,0,0.0007641,0.00084578,1.6468e-06,-5.437e-08,1.7815e-07,1.7271e-06,-1.9803e-08,1.5952e-09,299.24,0,0,6.4311e-09,6.6456e-09,9.7e+16,1.0023e+17,299.24,0.00041413,0.115,0.027,0.001
259.99,-3.0373,0.29252,295,250,0,0,20.5,25.014,3.4123e-16,0,0,0,0,0,0,0,0,0,0,0,0.0007586,0.00084496,1.505e-06,1.7687e-07,3.3173e-07,1.7239e-06,-1.974e-08,1.9516e-09,299.57,0,0,5.4366e-09,6.6336e-09,8.2e+16,1.0005e+17,299.57,0.00041386,0.115,0.02725,0.001
260.18,-3.0865,-0.0238,295,250,0,0,24,24.984,3.3806e-16,0,0,0,0,0,0,0,0,0,0,0,0.00088608,0.000845,1.8537e-06,-1.1674e-07,4.6719e-07,1.7233e-06,-2.0084e-08,-1.5669e-10,299.9,0,0,6.3648e-09,6.6258e-09,9.6e+16,9.9936e+16,299.9,0.00041381,0.115,0.0275,0.001
260.64,-3.1611,-0.03451,295,250,0,0,26.5,24.959,3.7133e-16,0,0,0,0,0,0,0,0,0,0,0,0.00081195,0.00084498,1.5799e-06,-4.5144e-07,5.7829e-07,1.7247e-06,-2.0614e-08,-2.3437e-10,299.92,0,0,7.0278e-09,6.619e-09,1.06e+17,9.9834e+16,299.92,0.00041341,0.115,0.02775,0.001
260.66,-3.0759,0.40003,295,250,0,0,22.5,24.978,3.686e-16,0,0,0,0,0,0,0,0,0,0,0,0.00068577,0.00084512,1.3754e-06,-2.5589e-07,3.1725e-07,1.7261e-06,-2.0064e-08,2.6635e-09,299.67,0,0,5.967e-09,6.624e-09,9e+16,9.991e+16,299.67,0.00041338,0.115,0.028,0.001
260.26,-3.1001,0.44076,295,250,0,0,22.25,24.976,3.6381e-16,0,0,0,0,0,0,0,0,0,0,0,0.00069633,0.00084374,1.592e-06,-2.0385e-07,1.5314e-07,1.7235e-06,-2.0251e-08,2.9329e-09,299.34,0,0,5.9007e-09,6.6237e-09,8.9e+16,9.9905e+16,299.34,0.0004129,0.115,0.02825,0.001
259.98,-3.0839,0.13091,295,250,0,0,25,24.947,3.6497e-16,0,0,0,0,0,0,0,0,0,0,0,0.0007757,0.0008431,1.4674e-06,-2.6722e-08,1.323e-07,1.7197e-06,-2.0181e-08,8.7092e-10,299.75,0,0,6.63e-09,6.6159e-09,1e+17,9.9787e+16,299.75,0.00041297,0.115,0.0285,0.001
259.98,-3.1258,0.074731,295,250,0,0,23.75,24.962,3.5195e-16,0,0,0,0,0,0,0,0,0,0,0,0.00074607,0.00084486,1.3663e-06,-1.03e-08,-1.6004e-07,1.7206e-06,-2.0415e-08,4.6791e-10,300.36,0,0,6.2985e-09,6.62e-09,9.5e+16,9.9849e+16,300.36,0.00041408,0.115,0.02875,0.001
259.91,-3.1597,-0.18295,295,250,0,0,23.25,24.963,3.4213e-16,0,0,0,0,0,0,0,0,0,0,0,0.0007281,0.00084477,1.4881e-06,5.8002e-08,2.9468e-08,1.7199e-06,-2.0596e-08,-1.2387e-09,300.38,0,0,6.1659e-09,6.6201e-09,9.3e+16,9.985e+16,300.38,0.00041413,0.115,0.029,0.001
259.93,-3.0275,-0.36519,295,250,0,0,22.75,24.955,3.3284e-16,0,0,0,0,0,0,0,0,0,0,0,0.00071907,0.00084406,1.3905e-06,9.2751e-08,3.7005e-08,1.7197e-06,-1.983e-08,-2.4319e-09,300.16,0,0,6.0333e-09,6.6181e-09,9.1e+16,9.9821e+16,300.16,0.00041368,0.115,0.02925,0.001
259.84,-3.1097,-0.48219,295,250,0,0,24.25,24.954,3.4561e-16,0,0,0,0,0,0,0,0,0,0,0,0.00089876,0.00084351,1.702e-06,-2.2562e-07,-5.8133e-08,1.7191e-06,-2.0302e-08,-3.203e-09,299.99,0,0,6.4311e-09,6.6177e-09,9.7e+16,9.9815e+16,299.99,0.00041341,0.115,0.0295,0.001
259.84,-3.3705,-0.66245,295,250,0,0,27.75,24.934,3.4181e-16,0,0,0,0,0,0,0,0,0,0,0,0.00090281,0.00084278,1.9888e-06,-2.5331e-07,-2.3716e-08,1.7176e-06,-2.1884e-08,-4.377e-09,299.94,0,0,7.3593e-09,6.6124e-09,1.11e+17,9.9734e+16,299.94,0.00041302,0.115,0.02975,0.001
260.06,-3.6195,-0.40188,295,250,0,0,27.5,24.91,3.4305e-16,0,0,0,0,0,0,0,0,0,0,0,0.00085724,0.0008425,1.8536e-06,-7.7248e-09,-2.355e-07,1.7175e-06,-2.358e-08,-2.6513e-09,299.99,0,0,7.293e-09,6.6061e-09,1.1e+17,9.9639e+16,299.99,0.0004127,0.115,0.03,0.001
260.28,-3.5802,-0.06368,295,250,0,0,24.5,24.915,3.6503e-16,0,0,0,0,0,0,0,0,0,0,0,0.00092189,0.00084274,1.8762e-06,1.3517e-07,-2.8194e-08,1.7194e-06,-2.339e-08,-4.1946e-10,299.85,0,0,6.4974e-09,6.6074e-09,9.8e+16,9.9659e+16,299.85,0.00041258,0.115,0.03025,0.001
260.11,-3.5093,-0.13044,295,250,0,0,23.75,24.939,3.6511e-16,0,0,0,0,0,0,0,0,0,0,0,0.00084616,0.0008433,1.8579e-06,7.1879e-09,7.3293e-08,1.7199e-06,-2.2938e-08,-8.6651e-10,299.88,0,0,6.2985e-09,6.6137e-09,9.5e+16,9.9755e+16,299.88,0.00041302,0.115,0.0305,0.001
259.74,-3.5283,-0.060225,295,250,0,0,24.75,24.941,3.5359e-16,0,0,0,0,0,0,0,0,0,0,0,0.00085802,0.00084245,1.6808e-06,-1.1363e-07,-1.9101e-07,1.7175e-06,-2.3007e-08,-4.0341e-10,299.74,0,0,6.5637e-09,6.6143e-09,9.9e+16,9.9763e+16,299.74,0.00041286,0.115,0.03075,0.001
259.6,-3.3929,0.31218,295,250,0,0,25.75,24.949,3.6286e-16,0,0,0,0,0,0,0,0,0,0,0,0.00092043,0.00084175,1.8925e-06,-1.28e-07,-1.5264e-07,1.7171e-06,-2.2125e-08,2.0822e-09,299.38,0,0,6.8289e-09,6.6164e-09,1.03e+17,9.9796e+16,299.38,0.00041251,0.115,0.031,0.001
259.91,-3.474,0.37758,295,250,0,0,22.5,24.976,3.6234e-16,0,0,0,0,0,0,0,0,0,0,0,0.00074171,0.00084352,1.6633e-06,7.5682e-08,4.8725e-08,1.7208e-06,-2.2652e-08,2.539e-09,299.54,0,0,5.967e-09,6.6237e-09,9e+16,9.9906e+16,299.54,0.0004132,0.115,0.03125,0.001
260.36,-3.6464,0.26983,295,250,0,0,21.75,24.973,3.5817e-16,0,0,0,0,0,0,0,0,0,0,0,0.0006207,0.00084512,1.2993e-06,-1.082e-07,1.3002e-07,1.7235e-06,-2.3736e-08,1.7984e-09,299.99,0,0,5.7681e-09,6.6228e-09,8.7e+16,9.9891e+16,299.99,0.00041376,0.115,0.0315,0.001
260.25,-3.7557,0.11489,295,250,0,0,22.75,24.939,3.5856e-16,0,0,0,0,0,0,0,0,0,0,0,0.00069714,0.00084344,1.4064e-06,-2.2467e-07,1.767e-07,1.7204e-06,-2.4364e-08,7.4906e-10,299.81,0,0,6.0333e-09,6.6138e-09,9.1e+16,9.9756e+16,299.81,0.00041296,0.115,0.03175,0.001
259.8,-3.7115,-0.00087827,295,250,0,0,23.25,24.927,3.4147e-16,0,0,0,0,0,0,0,0,0,0,0,0.00089577,0.0008417,1.6789e-06,-1.8248e-08,5.725e-08,1.7168e-06,-2.4123e-08,-9.2277e-12,299.55,0,0,6.1659e-09,6.6107e-09,9.3e+16,9.9708e+16,299.55,0.00041239,0.115,0.032,0.001
259.28,-3.6873,0.018024,295,250,0,0,25.5,24.958,3.4197e-16,0,0,0,0,0,0,0,0,0,0,0,0.00094837,0.00084231,1.7364e-06,2.2292e-07,-3.1457e-07,1.7155e-06,-2.4064e-08,1.3139e-10,299.78,0,0,6.7626e-09,6.6188e-09,1.02e+17,9.9831e+16,299.78,0.00041321,0.115,0.03225,0.001
259.32,-4.0631,-0.084292,295,250,0,0,26.25,24.967,3.5876e-16,0,0,0,0,0,0,0,0,0,0,0,0.0008941,0.00084281,1.7795e-06,8.3587e-08,-3.2906e-07,1.7161e-06,-2.6446e-08,-5.7614e-10,299.84,0,0,6.9615e-09,6.6212e-09,1.05e+17,9.9868e+16,299.84,0.00041346,0.115,0.0325,0.001
259.76,-4.1754,0.0063407,295,250,0,0,27.75,24.939,3.434e-16,0,0,0,0,0,0,0,0,0,0,0,0.00098892,0.00084278,2.0478e-06,-1.7692e-07,-2.5592e-07,1.7174e-06,-2.7233e-08,1.2905e-11,299.92,0,0,7.3593e-09,6.6137e-09,1.11e+17,9.9754e+16,299.92,0.00041308,0.115,0.03275,0.001
259.78,-4.236,0.17335,295,250,0,0,27,24.936,3.2774e-16,0,0,0,0,0,0,0,0,0,0,0,0.00097188,0.0008425,2.004e-06,1.021e-07,3.4073e-09,1.7175e-06,-2.767e-08,1.1382e-09,299.81,0,0,7.1604e-09,6.6131e-09,1.08e+17,9.9745e+16,299.81,0.00041288,0.115,0.033,0.001
259.77,-4.2442,-0.0052331,295,250,0,0,23,24.959,3.2528e-16,0,0,0,0,0,0,0,0,0,0,0,0.00081789,0.00084292,1.7281e-06,1.9418e-07,1.1553e-07,1.7188e-06,-2.7651e-08,-8.1709e-11,299.63,0,0,6.0996e-09,6.6191e-09,9.2e+16,9.9836e+16,299.63,0.00041304,0.115,0.03325,0.001
259.76,-3.9595,-0.35058,295,250,0,0,22.5,24.946,3.3563e-16,0,0,0,0,0,0,0,0,0,0,0,0.0007529,0.00084253,1.6043e-06,3.7931e-07,-1.4638e-07,1.7178e-06,-2.5736e-08,-2.3574e-09,299.66,0,0,5.967e-09,6.6157e-09,9e+16,9.9784e+16,299.66,0.00041287,0.115,0.0335,0.001
259.75,-3.912,-0.35658,295,250,0,0,27.5,24.95,3.3692e-16,0,0,0,0,0,0,0,0,0,0,0,0.00090566,0.00084255,2.0202e-06,2.3078e-07,-1.2759e-07,1.7181e-06,-2.5518e-08,-2.3556e-09,299.62,0,0,7.293e-09,6.6169e-09,1.1e+17,9.9802e+16,299.62,0.00041287,0.115,0.03375,0.001
259.8,-3.9706,-0.026369,295,250,0,0,28,24.964,3.4658e-16,0,0,0,0,0,0,0,0,0,0,0,0.00091468,0.00084314,2.0469e-06,1.8774e-08,2.2716e-07,1.7196e-06,-2.604e-08,-1.5101e-10,299.64,0,0,7.4256e-09,6.6205e-09,1.12e+17,9.9857e+16,299.64,0.00041311,0.115,0.034,0.001
259.56,-3.9748,0.23543,295,250,0,0,25.25,24.932,3.6733e-16,0,0,0,0,0,0,0,0,0,0,0,0.00081805,0.00084224,1.7996e-06,-1.0669e-07,3.1951e-07,1.7158e-06,-2.6042e-08,1.5639e-09,299.92,0,0,6.6963e-09,6.6121e-09,1.01e+17,9.973e+16,299.92,0.00041298,0.115,0.03425,0.001
258.99,-4.1803,0.49507,295,250,0,0,25.5,24.922,3.2814e-16,0,0,0,0,0,0,0,0,0,0,0,0.00077534,0.0008406,1.8418e-06,-1.9897e-09,-1.0735e-07,1.7112e-06,-2.7335e-08,3.2833e-09,299.76,0,0,6.7626e-09,6.6093e-09,1.02e+17,9.9688e+16,299.76,0.0004126,0.115,0.0345,0.001
258.9,-4.3128,0.55492,295,250,0,0,25.75,24.91,3.3651e-16,0,0,0,0,0,0,0,0,0,0,0,0.0008304,0.0008393,1.7047e-06,1.3276e-07,-2.2548e-07,1.7096e-06,-2.8124e-08,3.7124e-09,299.4,0,0,6.8289e-09,6.6061e-09,1.03e+17,9.964e+16,299.4,0.00041192,0.115,0.03475,0.001
259.35,-4.4458,-0.017633,295,250,0,0,24,24.905,3.6027e-16,0,0,0,0,0,0,0,0,0,0,0,0.00087304,0.00084008,1.5934e-06,-3.2882e-08,4.7454e-09,1.7122e-06,-2.8967e-08,-8.4607e-11,299.5,0,0,6.3648e-09,6.6047e-09,9.6e+16,9.9619e+16,299.5,0.00041196,0.115,0.035,0.001
259.23,-4.751,-0.16067,295,250,0,0,23.25,24.906,3.6075e-16,0,0,0,0,0,0,0,0,0,0,0,0.00087462,0.00084004,1.5711e-06,5.5499e-08,1.8769e-07,1.7117e-06,-3.0983e-08,-1.073e-09,299.55,0,0,6.1659e-09,6.6051e-09,9.3e+16,9.9624e+16,299.55,0.00041204,0.115,0.03525,0.001
259.3,-4.9093,-0.058326,295,250,0,0,28.5,24.92,3.6054e-16,0,0,0,0,0,0,0,0,0,0,0,0.00098434,0.00084051,2.0238e-06,-7.9803e-09,1.536e-07,1.713e-06,-3.2099e-08,-3.8779e-10,299.49,0,0,7.5582e-09,6.6087e-09,1.14e+17,9.9679e+16,299.49,0.00041219,0.115,0.0355,0.001
259.56,-4.6432,-0.23293,295,250,0,0,31,24.944,3.5213e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010549,0.0008421,2.4291e-06,-3.0158e-07,-5.1438e-08,1.7164e-06,-3.0455e-08,-1.5139e-09,299.66,0,0,8.2212e-09,6.6151e-09,1.24e+17,9.9775e+16,299.66,0.00041281,0.115,0.03575,0.001
259.39,-4.1781,0.15802,295,250,0,0,27.5,24.964,3.5359e-16,0,0,0,0,0,0,0,0,0,0,0,0.00093269,0.00084237,2.0526e-06,-3.1249e-07,-1.2314e-07,1.7168e-06,-2.747e-08,1.0589e-09,299.62,0,0,7.293e-09,6.6204e-09,1.1e+17,9.9855e+16,299.62,0.00041308,0.115,0.036,0.001
259.61,-4.1343,0.72499,295,250,0,0,26.25,24.942,3.4517e-16,0,0,0,0,0,0,0,0,0,0,0,0.00079444,0.00084183,1.778e-06,-2.5988e-08,-8.6709e-08,1.7169e-06,-2.714e-08,4.7882e-09,299.52,0,0,6.9615e-09,6.6146e-09,1.05e+17,9.9768e+16,299.52,0.00041257,0.115,0.03625,0.001
259.78,-4.2823,0.2252,295,250,0,0,27.25,24.937,3.4343e-16,0,0,0,0,0,0,0,0,0,0,0,0.0009254,0.00084187,1.847e-06,-3.6031e-08,-3.2437e-07,1.7177e-06,-2.8084e-08,1.4782e-09,299.47,0,0,7.2267e-09,6.6134e-09,1.09e+17,9.9749e+16,299.47,0.00041243,0.115,0.0365,0.001
259.45,-4.364,-0.075179,295,250,0,0,26,24.939,3.5782e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010125,0.000841,1.8063e-06,-1.1017e-07,-2.7909e-07,1.7157e-06,-2.8645e-08,-5.0714e-10,299.3,0,0,6.8952e-09,6.6137e-09,1.04e+17,9.9754e+16,299.3,0.00041222,0.115,0.03675,0.001
259.25,-4.4634,0.11518,295,250,0,0,24.75,24.901,3.7456e-16,0,0,0,0,0,0,0,0,0,0,0,0.000875,0.00083935,1.6791e-06,1.8933e-08,-2.5131e-07,1.7116e-06,-2.9233e-08,7.4728e-10,299.29,0,0,6.5637e-09,6.6037e-09,9.9e+16,9.9604e+16,299.29,0.00041158,0.115,0.037,0.001
259.32,-4.3641,-0.15534,295,250,0,0,26,24.897,3.5191e-16,0,0,0,0,0,0,0,0,0,0,0,0.00082583,0.00083954,1.858e-06,-1.0826e-08,-2.9466e-07,1.7117e-06,-2.8541e-08,-1.0152e-09,299.39,0,0,6.8952e-09,6.6027e-09,1.04e+17,9.9588e+16,299.39,0.00041165,0.115,0.03725,0.001
259.62,-4.5035,-0.050079,295,250,0,0,24.75,24.9,3.4055e-16,0,0,0,0,0,0,0,0,0,0,0,0.000767,0.00084068,1.736e-06,-1.0011e-07,-1.5188e-07,1.7139e-06,-2.9459e-08,-3.0678e-10,299.64,0,0,6.5637e-09,6.6035e-09,9.9e+16,9.96e+16,299.64,0.00041205,0.115,0.0375,0.001
259.86,-4.7955,0.11581,295,250,0,0,20.75,24.918,3.5551e-16,0,0,0,0,0,0,0,0,0,0,0,0.00070572,0.00084155,1.4527e-06,-5.8107e-09,-1.4294e-07,1.7166e-06,-3.1342e-08,8.1933e-10,299.57,0,0,5.5029e-09,6.6081e-09,8.3e+16,9.967e+16,299.57,0.00041225,0.115,0.03775,0.001
259.66,-4.6981,-0.21104,295,250,0,0,22,24.918,3.4269e-16,0,0,0,0,0,0,0,0,0,0,0,0.00077455,0.00084087,1.6107e-06,-7.1572e-08,8.8214e-08,1.7153e-06,-3.0648e-08,-1.3403e-09,299.41,0,0,5.8344e-09,6.6082e-09,8.8e+16,9.967e+16,299.41,0.00041203,0.115,0.038,0.001
259.44,-4.6925,-0.56122,295,250,0,0,26.5,24.932,3.1972e-16,0,0,0,0,0,0,0,0,0,0,0,0.00082731,0.00084055,1.6272e-06,3.3423e-07,-5.7364e-08,1.715e-06,-3.0741e-08,-3.6952e-09,299.2,0,0,7.0278e-09,6.6121e-09,1.06e+17,9.973e+16,299.2,0.00041197,0.115,0.03825,0.001
259.07,-4.8465,-0.43582,295,250,0,0,25.5,25.005,3.3396e-16,0,0,0,0,0,0,0,0,0,0,0,0.00076303,0.00084173,1.436e-06,4.6968e-07,-8.3858e-08,1.7175e-06,-3.1893e-08,-2.8634e-09,298.89,0,0,6.7626e-09,6.6312e-09,1.02e+17,1.0002e+17,298.89,0.00041274,0.115,0.0385,0.001
258.86,-4.8958,-0.22263,295,250,0,0,27.25,24.983,3.6008e-16,0,0,0,0,0,0,0,0,0,0,0,0.00082503,0.00084092,1.5879e-06,5.1543e-08,2.1931e-07,1.7146e-06,-3.2145e-08,-1.4558e-09,299.02,0,0,7.2267e-09,6.6254e-09,1.09e+17,9.993e+16,299.02,0.00041256,0.115,0.03875,0.001
258.97,-4.8416,-0.29001,295,250,0,0,26.5,24.916,3.6952e-16,0,0,0,0,0,0,0,0,0,0,0,0.00091341,0.00083895,1.8594e-06,-1.0564e-07,1.1601e-07,1.7109e-06,-3.18e-08,-1.9069e-09,299.07,0,0,7.0278e-09,6.6077e-09,1.06e+17,9.9663e+16,299.07,0.00041152,0.115,0.039,0.001
258.92,-4.7952,-0.39836,295,250,0,0,22.75,24.927,3.602e-16,0,0,0,0,0,0,0,0,0,0,0,0.00081401,0.00083958,1.6338e-06,-8.9309e-08,3.6514e-08,1.7114e-06,-3.1584e-08,-2.632e-09,299.25,0,0,6.0333e-09,6.6105e-09,9.1e+16,9.9706e+16,299.25,0.00041194,0.115,0.03925,0.001
258.93,-4.8913,-0.14484,295,250,0,0,21.25,24.929,3.6177e-16,0,0,0,0,0,0,0,0,0,0,0,0.00073208,0.00084002,1.3849e-06,1.0699e-07,3.4651e-08,1.7114e-06,-3.2172e-08,-9.6195e-10,299.42,0,0,5.6355e-09,6.6111e-09,8.5e+16,9.9714e+16,299.42,0.00041222,0.115,0.0395,0.001
259.02,-4.9824,0.075966,295,250,0,0,21.75,24.931,3.5249e-16,0,0,0,0,0,0,0,0,0,0,0,0.00081314,0.00083997,1.7197e-06,9.2067e-08,1.9057e-08,1.712e-06,-3.266e-08,5.0198e-10,299.28,0,0,5.7681e-09,6.6118e-09,8.7e+16,9.9725e+16,299.28,0.00041207,0.115,0.03975,0.001
259.33,-5.1613,0.4575,295,250,0,0,20.25,24.919,3.4981e-16,0,0,0,0,0,0,0,0,0,0,0,0.0007295,0.0008407,1.5626e-06,7.2292e-08,-8.9615e-08,1.7133e-06,-3.377e-08,3.0213e-09,299.57,0,0,5.3703e-09,6.6085e-09,8.1e+16,9.9676e+16,299.57,0.00041226,0.115,0.04,0.001
259.85,-5.6783,0.84779,295,250,0,0,22.5,24.902,3.6829e-16,0,0,0,0,0,0,0,0,0,0,0,0.00072852,0.00084125,1.5017e-06,-1.7465e-08,-1.9633e-07,1.7157e-06,-3.727e-08,5.6043e-09,299.67,0,0,5.967e-09,6.604e-09,9e+16,9.9607e+16,299.67,0.00041211,0.115,0.04025,0.001
259.94,-5.9167,0.66445,295,250,0,0,27.75,24.924,3.3442e-16,0,0,0,0,0,0,0,0,0,0,0,0.00084947,0.00084163,1.7327e-06,-1.4956e-07,-1.4484e-08,1.7179e-06,-3.8966e-08,4.3956e-09,299.41,0,0,7.3593e-09,6.61e-09,1.11e+17,9.9698e+16,299.41,0.00041213,0.115,0.0405,0.001
259.46,-5.4651,0.48161,295,250,0,0,25.25,24.92,3.3062e-16,0,0,0,0,0,0,0,0,0,0,0,0.00083644,0.00084073,1.887e-06,9.1881e-08,1.6793e-07,1.7145e-06,-3.5949e-08,3.1885e-09,299.44,0,0,6.6963e-09,6.6089e-09,1.01e+17,9.9681e+16,299.44,0.0004121,0.115,0.04075,0.001
259.1,-5.1716,0.44243,295,250,0,0,25,24.897,3.2531e-16,0,0,0,0,0,0,0,0,0,0,0,0.00083609,0.00083956,2.0097e-06,2.7313e-07,1.8957e-07,1.7105e-06,-3.3937e-08,2.9293e-09,299.56,0,0,6.63e-09,6.6027e-09,1e+17,9.9589e+16,299.56,0.00041189,0.115,0.041,0.001
259.23,-5.2189,-0.191,295,250,0,0,27,24.874,3.3435e-16,0,0,0,0,0,0,0,0,0,0,0,0.00086364,0.00083947,1.6091e-06,2.1089e-07,1.419e-07,1.7097e-06,-3.4213e-08,-1.262e-09,299.79,0,0,7.1604e-09,6.5967e-09,1.08e+17,9.9498e+16,299.79,0.00041182,0.115,0.04125,0.001
259.2,-5.3399,-0.45558,295,250,0,0,25,24.857,3.6881e-16,0,0,0,0,0,0,0,0,0,0,0,0.00078551,0.00083876,1.4649e-06,-7.0758e-08,-9.6795e-08,1.7081e-06,-3.4954e-08,-3.0233e-09,299.74,0,0,6.63e-09,6.5921e-09,1e+17,9.9429e+16,299.74,0.00041148,0.115,0.0415,0.001
259.32,-5.6475,-0.18496,295,250,0,0,24.75,24.87,3.4964e-16,0,0,0,0,0,0,0,0,0,0,0,0.00074391,0.00083896,1.5153e-06,1.6524e-07,5.7917e-09,1.7097e-06,-3.6952e-08,-1.2341e-09,299.52,0,0,6.5637e-09,6.5954e-09,9.9e+16,9.9478e+16,299.52,0.0004114,0.115,0.04175,0.001
259.52,-5.8689,-0.46253,295,250,0,0,27.5,24.898,3.3489e-16,0,0,0,0,0,0,0,0,0,0,0,0.00093454,0.00084067,1.8721e-06,2.4713e-07,1.5739e-07,1.713e-06,-3.8441e-08,-3.0603e-09,299.71,0,0,7.293e-09,6.6031e-09,1.1e+17,9.9594e+16,299.71,0.00041213,0.115,0.042,0.001
259.28,-5.8368,-0.70504,295,250,0,0,28.25,24.908,3.3251e-16,0,0,0,0,0,0,0,0,0,0,0,0.0009287,0.00084014,2.0829e-06,-1.8633e-07,-6.7142e-08,1.7123e-06,-3.8316e-08,-4.6623e-09,299.49,0,0,7.4919e-09,6.6056e-09,1.13e+17,9.9632e+16,299.49,0.00041198,0.115,0.04225,0.001
259.17,-5.7478,-0.29033,295,250,0,0,25,24.9,3.4731e-16,0,0,0,0,0,0,0,0,0,0,0,0.00078196,0.00083897,1.7201e-06,-2.5857e-07,-2.3785e-08,1.7112e-06,-3.7805e-08,-1.9045e-09,299.16,0,0,6.63e-09,6.6034e-09,1e+17,9.9599e+16,299.16,0.00041137,0.115,0.0425,0.001
259.29,-5.6557,0.017441,295,250,0,0,25.5,24.913,3.5245e-16,0,0,0,0,0,0,0,0,0,0,0,0.00085649,0.0008393,1.8723e-06,-4.4251e-07,-2.604e-08,1.7128e-06,-3.7112e-08,1.4909e-10,299.02,0,0,6.7626e-09,6.6069e-09,1.02e+17,9.9651e+16,299.02,0.00041141,0.115,0.04275,0.001
